2016-02-22 17:03:03,386 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770001 with negotiated timeout 30000 for client /127.0.0.1:40768
2016-02-22 17:03:03,488 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b83a770001
2016-02-22 17:03:03,502 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1007] - Closed socket connection for client /127.0.0.1:40768 which had sessionid 0x15309b83a770001
2016-02-22 17:03:04,543 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /0:0:0:0:0:0:0:1:47631
2016-02-22 17:03:04,544 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:47631
2016-02-22 17:03:04,604 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770002 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:47631
2016-02-22 17:03:04,614 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b83a770002
2016-02-22 17:03:04,627 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1007] - Closed socket connection for client /0:0:0:0:0:0:0:1:47631 which had sessionid 0x15309b83a770002
2016-02-22 17:03:04,857 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40770
2016-02-22 17:03:04,858 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /127.0.0.1:40770
2016-02-22 17:03:04,860 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770003 with negotiated timeout 15000 for client /127.0.0.1:40770
2016-02-22 17:03:04,871 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x1 zxid:0xa8 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:04,882 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x3 zxid:0xa9 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:04,886 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x5 zxid:0xaa txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:04,895 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x7 zxid:0xab txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:04,903 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x15309b83a770003 type:create cxid:0x9 zxid:0xac txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-02-22 17:03:18,001 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x15309b5c2bd0003, timeout of 15000ms exceeded
2016-02-22 17:03:18,001 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x15309b5c2bd0005, timeout of 15000ms exceeded
2016-02-22 17:03:18,001 [myid:] - INFO  [SessionTracker:ZooKeeperServer@347] - Expiring session 0x15309b5c2bd0007, timeout of 15000ms exceeded
2016-02-22 17:03:18,001 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b5c2bd0003
2016-02-22 17:03:18,001 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b5c2bd0005
2016-02-22 17:03:18,002 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b5c2bd0007
2016-02-22 17:03:35,264 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:40792
2016-02-22 17:03:35,269 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /127.0.0.1:40792
2016-02-22 17:03:35,305 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x15309b83a770004 with negotiated timeout 30000 for client /127.0.0.1:40792
2016-02-22 17:03:35,320 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@494] - Processed session termination for sessionid: 0x15309b83a770004
2016-02-22 17:03:35,330 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1007] - Closed socket connection for client /127.0.0.1:40792 which had sessionid 0x15309b83a770004
